,Date,USSWAP1,USSWAP2,USSWAP3,USSWAP4,USSWAP5,USSWAP6,USSWAP7,USSWAP8,USSWAP9,USSWAP10,USSWAP15,USSWAP20,USSWAP25,USSWAP30
194,2013-11-06,0.2825,0.4099,0.672,1.0595,1.467,1.8265,2.134,2.385,2.597,2.776,3.319,3.553,3.6673,3.732
195,2013-11-07,0.282,0.4045,0.6605,1.0375,1.4375,1.795,2.098,2.349,2.56,2.735,3.2695,3.495,3.6045,3.666
196,2013-11-08,0.287,0.4274,0.7125,1.1165,1.54,1.9135,2.225,2.4825,2.6955,2.8735,3.41,3.631,3.7395,3.8
197,2013-11-12,0.2917,0.4395,0.7367,1.1485,1.5745,1.947,2.2575,2.51,2.7185,2.893,3.425,3.645,3.752,3.8115
198,2013-11-13,0.2865,0.41,0.672,1.057,1.466,1.839,2.1555,2.4145,2.631,2.8105,3.3555,3.5835,3.696,3.758
199,2013-11-14,0.278,0.397,0.6535,1.0365,1.444,1.8115,2.1275,2.3835,2.5965,2.7765,3.3205,3.55,3.661,3.7245
200,2013-11-15,0.2751,0.3962,0.6595,1.04,1.448,1.817,2.127,2.383,2.594,2.7675,3.305,3.5295,3.638,3.6975
201,2013-11-18,0.2735,0.388,0.64,1.012,1.413,1.778,2.087,2.341,2.551,2.727,3.266,3.492,3.6029,3.6655
202,2013-11-19,0.276,0.3995,0.66,1.042,1.4493,1.816,2.1238,2.3738,2.5823,2.7578,3.297,3.5215,3.632,3.693
203,2013-11-20,0.262,0.3783,0.6393,1.0325,1.458,1.842,2.169,2.436,2.655,2.8398,3.3923,3.6225,3.735,3.797
204,2013-11-21,0.2625,0.375,0.6348,1.0269,1.456,1.843,2.1712,2.4332,2.6488,2.83,3.3753,3.602,3.7125,3.7738
205,2013-11-22,0.266,0.3788,0.6433,1.028,1.45,1.835,2.1585,2.416,2.6315,2.81,3.351,3.5755,3.685,3.746
206,2013-11-25,0.2675,0.378,0.643,1.0255,1.4425,1.825,2.1445,2.4045,2.6165,2.7945,3.335,3.558,3.6674,3.7265
207,2013-11-26,0.267,0.3755,0.6364,1.0145,1.4298,1.809,2.1325,2.392,2.605,2.7825,3.3233,3.547,3.656,3.7162
208,2013-11-27,0.267,0.374,0.6433,1.035,1.458,1.8403,2.164,2.4255,2.639,2.818,3.3568,3.577,3.686,3.7455
209,2013-11-29,0.2687,0.377,0.656,1.047,1.471,1.8565,2.179,2.436,2.655,2.832,3.363,3.5825,3.688,3.745
210,2013-12-02,0.266,0.384,0.678,1.0835,1.515,1.9045,2.23,2.494,2.707,2.8845,3.417,3.634,3.7365,3.7915
211,2013-12-03,0.2685,0.381,0.6665,1.071,1.498,1.886,2.215,2.479,2.6945,2.873,3.407,3.6225,3.725,3.78
212,2013-12-04,0.268,0.386,0.6865,1.1027,1.537,1.9255,2.252,2.5143,2.7295,2.9085,3.4435,3.6615,3.766,3.8215
213,2013-12-05,0.269,0.391,0.704,1.132,1.571,1.9605,2.288,2.55,2.7645,2.944,3.471,3.682,3.782,3.835
214,2013-12-06,0.27,0.3985,0.7229,1.144,1.573,1.956,2.2775,2.5355,2.7478,2.9225,3.4445,3.6547,3.7543,3.807
215,2013-12-09,0.273,0.395,0.714,1.1325,1.561,1.9395,2.258,2.516,2.7255,2.8995,3.4185,3.6265,3.725,3.7765
216,2013-12-10,0.275,0.3938,0.702,1.113,1.541,1.916,2.2315,2.4865,2.698,2.87,3.391,3.6005,3.699,3.7515
217,2013-12-11,0.279,0.408,0.733,1.159,1.589,1.964,2.2815,2.5355,2.742,2.9165,3.436,3.646,3.743,3.7935
218,2013-12-12,0.2866,0.425,0.761,1.196,1.624,1.997,2.308,2.561,2.771,2.939,3.452,3.655,3.7495,3.799
219,2013-12-13,0.288,0.427,0.7608,1.192,1.618,1.99,2.3,2.551,2.756,2.926,3.4384,3.643,3.736,3.784
220,2013-12-16,0.292,0.424,0.7473,1.182,1.616,1.992,2.3025,2.5565,2.763,2.935,3.4538,3.6617,3.7558,3.804
221,2013-12-17,0.281,0.399,0.709,1.141,1.566,1.9395,2.253,2.506,2.7145,2.889,3.416,3.629,3.7275,3.7785
222,2013-12-18,0.287,0.403,0.7185,1.1615,1.607,1.9895,2.3078,2.563,2.774,2.9495,3.4735,3.6835,3.778,3.827
223,2013-12-19,0.304,0.44,0.78,1.231,1.667,2.0475,2.362,2.615,2.821,2.9945,3.5091,3.7165,3.8095,3.857
224,2013-12-20,0.3094,0.454,0.81,1.268,1.7035,2.068,2.363,2.597,2.793,2.953,3.4465,3.643,3.731,3.775
225,2013-12-23,0.314,0.476,0.851,1.3,1.737,2.1025,2.407,2.643,2.837,2.9958,3.487,3.682,3.768,3.812
226,2013-12-24,0.315,0.49,0.8886,1.3425,1.77,2.15,2.453,2.674,2.891,3.05,3.539,3.731,3.8,3.858
227,2013-12-26,0.3198,0.506,0.889,1.351,1.791,2.1585,2.4612,2.701,2.894,3.057,3.554,3.7525,3.841,3.888
228,2013-12-27,0.3105,0.4847,0.8692,1.3345,1.776,2.149,2.454,2.696,2.892,3.057,3.556,3.756,3.8465,3.893
229,2013-12-30,0.305,0.477,0.8525,1.308,1.746,2.1185,2.428,2.669,2.866,3.031,3.5296,3.728,3.817,3.863
230,2013-12-31,0.312,0.49,0.876,1.347,1.7865,2.166,2.48,2.732,2.928,3.0975,3.595,3.802,3.867,3.929
231,2014-01-02,0.31,0.4901,0.87,1.3365,1.773,2.1455,2.451,2.696,2.8955,3.061,3.5605,3.762,3.8498,3.895
232,2014-01-03,0.3115,0.5105,0.9,1.357,1.7915,2.1615,2.464,2.7067,2.904,3.0665,3.564,3.762,3.85,3.8953
233,2014-01-06,0.309,0.5,0.875,1.32,1.746,2.1165,2.422,2.664,2.861,3.026,3.532,3.7355,3.827,3.874
234,2014-01-07,0.3064,0.498,0.873,1.3165,1.738,2.104,2.4075,2.6485,2.845,3.01,3.515,3.719,3.811,3.858
235,2014-01-08,0.3195,0.545,0.951,1.4072,1.828,2.188,2.4835,2.716,2.907,3.065,3.549,3.7425,3.828,3.871
236,2014-01-09,0.3185,0.5465,0.9545,1.414,1.8315,2.186,2.476,2.707,2.893,3.0505,3.5315,3.7235,3.8095,3.8525
237,2014-01-10,0.3,0.4915,0.87,1.305,1.711,2.066,2.3585,2.5955,2.7905,2.9515,3.4435,3.6455,3.736,3.7813
238,2014-01-13,0.2965,0.4765,0.84,1.27,1.677,2.027,2.3197,2.5565,2.7495,2.91,3.4068,3.6103,3.7015,3.7488
239,2014-01-14,0.3,0.5,0.878,1.32,1.735,2.087,2.379,2.6125,2.803,2.9635,3.4525,3.652,3.74,3.785
240,2014-01-15,0.303,0.5195,0.9125,1.351,1.763,2.1145,2.406,2.639,2.831,2.9895,3.481,3.678,3.7655,3.809
241,2014-01-16,0.301,0.511,0.901,1.336,1.741,2.086,2.373,2.603,2.7935,2.9508,3.4335,3.629,3.7165,3.76
242,2014-01-17,0.2982,0.51,0.9,1.329,1.731,2.0735,2.356,2.584,2.774,2.9305,3.411,3.607,3.6935,3.7365
243,2014-01-21,0.2931,0.514,0.913,1.3485,1.748,2.087,2.368,2.594,2.779,2.9335,3.4095,3.602,3.688,3.729
244,2014-01-22,0.2967,0.5395,0.95,1.396,1.8035,2.1425,2.42,2.641,2.824,2.977,3.44,3.6285,3.709,3.7485
245,2014-01-23,0.296,0.5025,0.8832,1.316,1.719,2.0577,2.337,2.559,2.745,2.8981,3.367,3.558,3.6395,3.68
246,2014-01-24,0.307,0.4899,0.85,1.271,1.665,2.0007,2.277,2.5,2.6855,2.8385,3.3068,3.4974,3.5805,3.6208
247,2014-01-27,0.2975,0.496,0.87,1.2943,1.6905,2.029,2.3076,2.532,2.717,2.871,3.338,3.5275,3.612,3.6513
248,2014-01-28,0.2946,0.4851,0.8553,1.282,1.682,2.023,2.3043,2.5345,2.721,2.8772,3.351,3.544,3.628,3.669
249,2014-01-29,0.291,0.472,0.8328,1.2435,1.6315,1.968,2.2455,2.474,2.6588,2.815,3.29,3.485,3.5706,3.6128
250,2014-01-30,0.287,0.4695,0.836,1.255,1.646,1.9825,2.261,2.487,2.674,2.83,3.3082,3.5042,3.591,3.6335
251,2014-01-31,0.2835,0.4595,0.8185,1.2235,1.607,1.941,2.2185,2.444,2.63,2.7855,3.266,3.4645,3.5525,3.5965
252,2014-02-03,0.2799,0.4335,0.7745,1.1755,1.558,1.887,2.1599,2.383,2.566,2.7205,3.1995,3.398,3.4855,3.5285
253,2014-02-04,0.2786,0.441,0.7855,1.197,1.586,1.921,2.201,2.4275,2.615,2.773,3.261,3.465,3.556,3.6015
254,2014-02-05,0.276,0.4415,0.792,1.208,1.605,1.945,2.228,2.4582,2.6475,2.809,3.304,3.511,3.603,3.65
255,2014-02-06,0.275,0.4535,0.8108,1.2345,1.633,1.9735,2.257,2.487,2.6775,2.8385,3.329,3.5335,3.6258,3.67
256,2014-02-07,0.2665,0.424,0.7705,1.1835,1.58,1.927,2.218,2.455,2.653,2.814,3.317,3.5265,3.6195,3.666
257,2014-02-10,0.2682,0.428,0.772,1.1818,1.576,1.9175,2.2044,2.438,2.63,2.79,3.2895,3.4973,3.5905,3.6363
258,2014-02-11,0.272,0.451,0.809,1.234,1.6378,1.98,2.2676,2.4983,2.69,2.85,3.3436,3.547,3.6375,3.681
259,2014-02-12,0.2714,0.462,0.8355,1.2645,1.667,2.0125,2.3009,2.533,2.7255,2.886,3.378,3.58,3.6685,3.7114
260,2014-02-13,0.2644,0.438,0.809,1.2255,1.6205,1.9615,2.2471,2.4795,2.674,2.835,3.331,3.536,3.628,3.6733
261,2014-02-14,0.266,0.448,0.8185,1.2425,1.6425,1.9835,2.2665,2.497,2.69,2.851,3.344,3.5475,3.638,3.682
262,2014-02-18,0.263,0.434,0.7875,1.203,1.6,1.943,2.23,2.4639,2.656,2.8178,3.319,3.5275,3.621,3.6675
263,2014-02-19,0.2674,0.4515,0.815,1.236,1.636,1.979,2.2635,2.4965,2.689,2.85,3.3505,3.558,3.652,3.699
264,2014-02-20,0.268,0.4575,0.8275,1.2525,1.652,1.9925,2.275,2.505,2.6955,2.8568,3.352,3.5577,3.65,3.696
265,2014-02-21,0.2665,0.453,0.8215,1.2435,1.641,1.9775,2.256,2.4827,2.672,2.829,3.321,3.525,3.616,3.663
266,2014-02-24,0.267,0.4565,0.828,1.249,1.645,1.981,2.26,2.4883,2.676,2.834,3.324,3.527,3.618,3.664
267,2014-02-25,0.2647,0.4489,0.8085,1.2232,1.6155,1.9493,2.225,2.4518,2.639,2.7957,3.2843,3.487,3.578,3.6225
268,2014-02-26,0.264,0.438,0.7925,1.1995,1.5865,1.918,2.193,2.419,2.606,2.7638,3.2527,3.4565,3.548,3.5933
269,2014-02-27,0.2674,0.4445,0.7925,1.1965,1.5783,1.9083,2.1797,2.4035,2.589,2.748,3.2305,3.4305,3.5205,3.5645
270,2014-02-28,0.2665,0.4497,0.8115,1.2165,1.6005,1.93,2.2,2.422,2.606,2.761,3.24,3.4395,3.5275,3.571
271,2014-03-03,0.267,0.443,0.791,1.1875,1.566,1.8935,2.1635,2.387,2.569,2.725,3.205,3.4065,3.4958,3.54
272,2014-03-04,0.271,0.466,0.834,1.25,1.639,1.972,2.2465,2.4695,2.6545,2.8115,3.295,3.496,3.586,3.63
273,2014-03-05,0.27,0.466,0.835,1.2495,1.637,1.9721,2.2465,2.471,2.6565,2.813,3.2922,3.49,3.578,3.6205
274,2014-03-06,0.2725,0.478,0.855,1.2775,1.667,2.0025,2.2785,2.504,2.692,2.848,3.331,3.531,3.6205,3.665
275,2014-03-07,0.279,0.5102,0.9105,1.3385,1.73,2.064,2.3365,2.5575,2.74,2.8935,3.367,3.5625,3.6485,3.691
276,2014-03-10,0.277,0.506,0.8974,1.32,1.71,2.0443,2.3179,2.5411,2.723,2.8775,3.357,3.554,3.642,3.6861
277,2014-03-11,0.28,0.5105,0.8987,1.3185,1.7045,2.037,2.3115,2.5325,2.7145,2.8695,3.3455,3.5425,3.629,3.6715
278,2014-03-12,0.2781,0.5005,0.885,1.2985,1.6795,2.01,2.279,2.498,2.68,2.832,3.309,3.507,3.594,3.637
279,2014-03-13,0.2784,0.483,0.847,1.248,1.62,1.941,2.2075,2.424,2.603,2.7545,3.2295,3.427,3.5155,3.5585
280,2014-03-14,0.2795,0.4826,0.851,1.2575,1.633,1.957,2.2235,2.439,2.618,2.769,3.242,3.4385,3.526,3.569
281,2014-03-17,0.281,0.498,0.8755,1.2875,1.667,1.992,2.26,2.478,2.656,2.808,3.279,3.4735,3.5595,3.6015
282,2014-03-18,0.279,0.4845,0.859,1.268,1.645,1.971,2.239,2.457,2.637,2.788,3.261,3.4575,3.544,3.587
283,2014-03-19,0.2872,0.55,0.991,1.4225,1.802,2.121,2.375,2.58,2.7483,2.8895,3.338,3.52,3.5995,3.6375
284,2014-03-20,0.288,0.552,0.989,1.425,1.801,2.1175,2.374,2.5805,2.75,2.893,3.341,3.5255,3.606,3.6458
285,2014-03-21,0.287,0.5638,1.0025,1.4309,1.799,2.108,2.357,2.5573,2.722,2.859,3.2915,3.469,3.5445,3.5798
286,2014-03-24,0.2895,0.578,1.028,1.456,1.819,2.121,2.3615,2.556,2.7132,2.8465,3.266,3.4365,3.509,3.542
287,2014-03-25,0.284,0.57,1.019,1.453,1.822,2.1281,2.376,2.5715,2.7339,2.8689,3.292,3.4635,3.537,3.5702
288,2014-03-26,0.28,0.5525,0.99,1.411,1.7732,2.077,2.321,2.516,2.6765,2.813,3.2388,3.413,3.488,3.5227
289,2014-03-27,0.277,0.563,1.011,1.434,1.794,2.0915,2.328,2.517,2.673,2.803,3.222,3.3955,3.47,3.505
290,2014-03-28,0.2775,0.5723,1.0315,1.463,1.827,2.1258,2.364,2.555,2.709,2.841,3.253,3.422,3.4932,3.525
291,2014-03-31,0.27,0.545,0.9915,1.4295,1.8025,2.108,2.3555,2.5485,2.7075,2.8415,3.261,3.434,3.5085,3.5415
292,2014-04-01,0.273,0.551,1.001,1.443,1.819,2.13,2.381,2.579,2.741,2.878,3.3035,3.4808,3.5579,3.5915
293,2014-04-02,0.275,0.5726,1.042,1.495,1.878,2.1905,2.4365,2.63,2.79,2.923,3.346,3.521,3.597,3.632
294,2014-04-03,0.276,0.5775,1.0495,1.5056,1.886,2.1942,2.4395,2.6301,2.788,2.919,3.335,3.507,3.5829,3.617
295,2014-04-04,0.267,0.537,0.992,1.4245,1.793,2.101,2.3463,2.5418,2.704,2.839,3.269,3.451,3.532,3.569
296,2014-04-07,0.2675,0.5255,0.9705,1.4065,1.7775,2.084,2.329,2.525,2.686,2.8205,3.249,3.43,3.51,3.5465
297,2014-04-08,0.2675,0.527,0.972,1.4015,1.766,2.071,2.3125,2.506,2.6645,2.799,3.2278,3.409,3.4895,3.5267
298,2014-04-09,0.2585,0.4965,0.9207,1.3495,1.719,2.034,2.2868,2.492,2.66,2.803,3.244,3.433,3.5175,3.557
299,2014-04-10,0.257,0.4897,0.911,1.3314,1.701,2.009,2.259,2.4615,2.628,2.769,3.203,3.387,3.4685,3.507
300,2014-04-11,0.2535,0.4906,0.904,1.319,1.6853,1.991,2.239,2.441,2.605,2.743,3.172,3.352,3.4318,3.468
301,2014-04-14,0.259,0.5055,0.93,1.3523,1.72,2.0233,2.2685,2.468,2.6301,2.7657,3.1868,3.3647,3.443,3.4785
302,2014-04-15,0.2575,0.5096,0.9435,1.366,1.7305,2.027,2.2669,2.4593,2.617,2.751,3.166,3.3418,3.4188,3.4538
303,2014-04-16,0.257,0.52,0.9715,1.3998,1.761,2.053,2.285,2.4729,2.6275,2.757,3.162,3.334,3.408,3.442
304,2014-04-17,0.2655,0.5476,1.0112,1.4613,1.837,2.136,2.371,2.56,2.7165,2.845,3.249,3.4185,3.492,3.5245
305,2014-04-18,0.261,0.545,1.016,1.461,1.8359,2.1345,2.37,2.559,2.715,2.842,3.249,3.417,3.489,3.519
306,2014-04-21,0.26,0.5373,1.002,1.4465,1.818,2.116,2.3518,2.541,2.6945,2.8245,3.231,3.4025,3.477,3.5098
307,2014-04-22,0.2625,0.546,1.013,1.459,1.829,2.1235,2.357,2.5405,2.6915,2.818,3.2145,3.3815,3.454,3.485
308,2014-04-23,0.2635,0.5406,1.005,1.4515,1.822,2.1165,2.346,2.528,2.677,2.8035,3.1985,3.365,3.438,3.4685
309,2014-04-24,0.2665,0.545,1.0068,1.4495,1.8145,2.105,2.3335,2.516,2.664,2.789,3.1779,3.3423,3.4127,3.4431
310,2014-04-25,0.2655,0.543,0.998,1.4385,1.804,2.093,2.32,2.501,2.648,2.7735,3.166,3.3325,3.406,3.4385
311,2014-04-28,0.2665,0.546,1.002,1.4465,1.815,2.109,2.341,2.5265,2.677,2.8051,3.203,3.373,3.4475,3.48
312,2014-04-29,0.266,0.553,1.008,1.444,1.808,2.0995,2.331,2.5156,2.6665,2.7925,3.1945,3.365,3.442,3.4765
313,2014-04-30,0.2605,0.531,0.9735,1.3995,1.757,2.0505,2.2825,2.47,2.6245,2.754,3.161,3.3345,3.412,3.448
314,2014-05-01,0.2625,0.534,0.9755,1.3975,1.7515,2.039,2.268,2.4525,2.6053,2.732,3.13,3.299,3.375,3.408
315,2014-05-02,0.2623,0.5564,1.0,1.4135,1.752,2.0302,2.2529,2.433,2.58,2.7036,3.0935,3.26,3.334,3.3664
316,2014-05-05,0.263,0.559,1.0104,1.4279,1.7695,2.05,2.2755,2.456,2.6055,2.7298,3.125,3.295,3.3705,3.4055
317,2014-05-06,0.265,0.561,1.011,1.4264,1.7645,2.0399,2.2625,2.44,2.5865,2.7095,3.1005,3.2675,3.342,3.3765
318,2014-05-07,0.2572,0.535,0.9795,1.394,1.737,2.016,2.239,2.419,2.5695,2.696,3.098,3.275,3.3555,3.3935
319,2014-05-08,0.253,0.5233,0.9575,1.3713,1.7133,1.9957,2.224,2.4095,2.563,2.694,3.1095,3.2915,3.375,3.417
320,2014-05-09,0.255,0.521,0.9595,1.3715,1.7168,2.0018,2.231,2.418,2.575,2.7063,3.124,3.307,3.3917,3.4338
321,2014-05-12,0.2625,0.539,0.9795,1.4,1.751,2.037,2.2675,2.455,2.6097,2.741,3.1555,3.3375,3.4215,3.462
322,2014-05-13,0.2591,0.52,0.9475,1.359,1.705,1.99,2.221,2.4075,2.563,2.6945,3.109,3.2906,3.375,3.4153
323,2014-05-14,0.254,0.502,0.9145,1.3165,1.655,1.937,2.162,2.3475,2.502,2.6335,3.046,3.2275,3.312,3.353
324,2014-05-15,0.255,0.496,0.9,1.2924,1.621,1.8935,2.1162,2.3,2.454,2.5843,2.993,3.173,3.258,3.298
325,2014-05-16,0.258,0.509,0.9215,1.318,1.654,1.932,2.155,2.3395,2.4945,2.623,3.0265,3.203,3.284,3.3215
326,2014-05-19,0.256,0.5,0.9044,1.3048,1.647,1.93,2.162,2.354,2.5113,2.645,3.059,3.24,3.3235,3.3635
327,2014-05-20,0.2581,0.489,0.88,1.2735,1.61,1.893,2.1265,2.317,2.4765,2.612,3.0365,3.224,3.312,3.354
328,2014-05-21,0.259,0.491,0.8845,1.279,1.618,1.9055,2.1375,2.329,2.4905,2.6255,3.0535,3.242,3.331,3.374
329,2014-05-22,0.2622,0.502,0.901,1.297,1.639,1.925,2.1595,2.3505,2.512,2.646,3.073,3.261,3.3471,3.3895
330,2014-05-23,0.262,0.504,0.888,1.28,1.6205,1.9048,2.1378,2.3318,2.489,2.623,3.045,3.2305,3.315,3.3555
331,2014-05-27,0.2643,0.508,0.897,1.286,1.623,1.9025,2.131,2.3205,2.4765,2.6075,3.0223,3.205,3.287,3.326
332,2014-05-28,0.262,0.492,0.866,1.2461,1.5757,1.8474,2.0693,2.2553,2.4085,2.539,2.9566,3.1422,3.2265,3.2673
333,2014-05-29,0.2645,0.507,0.8905,1.2745,1.6045,1.876,2.0985,2.282,2.436,2.567,2.9863,3.173,3.2585,3.2995
334,2014-05-30,0.2655,0.513,0.9095,1.2925,1.6205,1.894,2.119,2.303,2.457,2.5875,3.003,3.186,3.268,3.3075
335,2014-06-02,0.2655,0.527,0.937,1.334,1.671,1.9464,2.172,2.3555,2.508,2.637,3.052,3.2355,3.317,3.356
336,2014-06-03,0.267,0.537,0.9605,1.3745,1.725,2.01,2.2405,2.426,2.5795,2.7107,3.1259,3.3084,3.389,3.4265
337,2014-06-04,0.2683,0.5345,0.9535,1.369,1.723,2.013,2.2461,2.433,2.589,2.72,3.135,3.3155,3.3944,3.43
338,2014-06-05,0.261,0.5235,0.9405,1.3585,1.712,1.9995,2.232,2.418,2.574,2.704,3.124,3.307,3.388,3.425
339,2014-06-06,0.2675,0.543,0.969,1.379,1.7255,2.01,2.239,2.423,2.576,2.705,3.121,3.3,3.3795,3.415
340,2014-06-09,0.2715,0.566,1.0007,1.4145,1.7608,2.0405,2.2661,2.4466,2.5955,2.721,3.1314,3.3105,3.389,3.424
341,2014-06-10,0.2745,0.5806,1.025,1.4445,1.793,2.0745,2.3011,2.482,2.632,2.7585,3.1663,3.344,3.421,3.455
342,2014-06-11,0.276,0.5775,1.0205,1.436,1.7805,2.063,2.287,2.468,2.618,2.7445,3.149,3.325,3.401,3.434
343,2014-06-12,0.28,0.586,1.0225,1.431,1.767,2.036,2.253,2.43,2.574,2.6975,3.0945,3.2675,3.3425,3.374
344,2014-06-13,0.29,0.596,1.034,1.4389,1.776,2.0465,2.263,2.437,2.5825,2.7045,3.099,3.272,3.3467,3.379
345,2014-06-16,0.298,0.617,1.052,1.451,1.778,2.0445,2.2585,2.4325,2.5756,2.6975,3.0875,3.259,3.331,3.362
346,2014-06-17,0.301,0.634,1.084,1.494,1.826,2.094,2.3085,2.481,2.624,2.745,3.1335,3.304,3.376,3.407
347,2014-06-18,0.293,0.6065,1.043,1.4385,1.759,2.026,2.2402,2.4135,2.5573,2.6803,3.079,3.2555,3.332,3.366
348,2014-06-19,0.288,0.6045,1.0411,1.4446,1.7695,2.038,2.2578,2.4366,2.5842,2.711,3.1215,3.3036,3.3848,3.424
349,2014-06-20,0.287,0.604,1.0447,1.446,1.7705,2.035,2.251,2.426,2.573,2.696,3.099,3.2765,3.355,3.392
350,2014-06-23,0.2925,0.62,1.064,1.4675,1.792,2.0565,2.272,2.447,2.592,2.715,3.1155,3.2955,3.374,3.412
351,2014-06-24,0.2935,0.6124,1.0487,1.445,1.7624,2.0238,2.2364,2.4092,2.5526,2.676,3.0734,3.25,3.329,3.3655
352,2014-06-25,0.2905,0.6025,1.032,1.431,1.752,2.012,2.222,2.3935,2.537,2.66,3.059,3.2375,3.317,3.354
353,2014-06-26,0.29,0.588,1.0055,1.4,1.719,1.9805,2.1935,2.367,2.513,2.637,3.037,3.216,3.2955,3.3335
354,2014-06-27,0.2885,0.5885,1.0068,1.394,1.711,1.9725,2.19,2.366,2.5148,2.64,3.045,3.225,3.3053,3.3436
355,2014-06-30,0.286,0.583,0.9973,1.3848,1.702,1.9648,2.1803,2.359,2.505,2.631,3.0335,3.212,3.2926,3.3303
356,2014-07-01,0.2886,0.5965,1.0177,1.411,1.7332,1.9985,2.217,2.393,2.54,2.666,3.069,3.2485,3.329,3.3675
357,2014-07-02,0.2925,0.6165,1.055,1.4615,1.79,2.058,2.276,2.455,2.603,2.729,3.13,3.308,3.387,3.4235
358,2014-07-03,0.3,0.646,1.09,1.4938,1.815,2.078,2.2921,2.468,2.6127,2.737,3.1365,3.3137,3.3935,3.4307
359,2014-07-07,0.3075,0.6605,1.106,1.499,1.81,2.066,2.2752,2.444,2.589,2.709,3.1045,3.2825,3.362,3.3985
360,2014-07-08,0.3022,0.646,1.0805,1.4655,1.771,2.022,2.228,2.394,2.534,2.654,3.046,3.2215,3.3,3.338
361,2014-07-09,0.298,0.619,1.0469,1.4395,1.7543,2.0097,2.217,2.387,2.5295,2.651,3.048,3.2265,3.3065,3.3445
362,2014-07-10,0.297,0.625,1.0529,1.443,1.7545,2.0065,2.213,2.384,2.5265,2.648,3.045,3.223,3.303,3.3415
363,2014-07-11,0.296,0.618,1.0445,1.4325,1.743,1.9945,2.2,2.367,2.509,2.628,3.017,3.19,3.267,3.303
364,2014-07-14,0.299,0.634,1.066,1.4565,1.769,2.021,2.225,2.395,2.537,2.6564,3.047,3.2215,3.2998,3.3369
365,2014-07-15,0.304,0.658,1.0965,1.484,1.788,2.035,2.236,2.4,2.5385,2.656,3.045,3.218,3.296,3.3335
366,2014-07-16,0.3075,0.6665,1.112,1.4945,1.7915,2.0325,2.2265,2.386,2.5205,2.6375,3.02,3.1925,3.269,3.306
367,2014-07-17,0.304,0.6426,1.0735,1.4464,1.735,1.969,2.161,2.32,2.455,2.5692,2.952,3.1235,3.202,3.24
368,2014-07-18,0.3111,0.6695,1.113,1.492,1.7845,2.0155,2.2026,2.357,2.487,2.599,2.974,3.144,3.2215,3.259
369,2014-07-21,0.316,0.689,1.133,1.5098,1.797,2.023,2.2045,2.3545,2.481,2.59,2.955,3.1205,3.1955,3.2295
370,2014-07-22,0.309,0.676,1.115,1.488,1.775,2.005,2.192,2.345,2.474,2.5855,2.951,3.115,3.1885,3.2225
371,2014-07-23,0.3105,0.668,1.105,1.4815,1.771,2.0045,2.192,2.347,2.4776,2.59,2.959,3.126,3.202,3.2361
372,2014-07-24,0.3155,0.692,1.141,1.528,1.82,2.0496,2.2355,2.3884,2.516,2.6265,2.991,3.156,3.231,3.265
373,2014-07-25,0.3199,0.6916,1.1377,1.511,1.797,2.0235,2.205,2.355,2.4825,2.5895,2.9435,3.1025,3.1727,3.2045
374,2014-07-28,0.3275,0.7089,1.161,1.542,1.8295,2.0535,2.233,2.38,2.5045,2.6115,2.9625,3.1224,3.1925,3.2245
375,2014-07-29,0.332,0.712,1.161,1.536,1.818,2.0375,2.212,2.3595,2.484,2.5905,2.9395,3.097,3.1665,3.1985
376,2014-07-30,0.3425,0.7405,1.2048,1.595,1.8865,2.117,2.3015,2.452,2.579,2.687,3.036,3.191,3.2595,3.2895
377,2014-07-31,0.3372,0.7287,1.197,1.5915,1.884,2.1165,2.3058,2.46,2.589,2.6978,3.048,3.2013,3.269,3.2987
378,2014-08-01,0.321,0.681,1.131,1.515,1.8052,2.0415,2.232,2.3895,2.522,2.634,2.9945,3.1555,3.227,3.26
379,2014-08-04,0.321,0.676,1.115,1.499,1.792,2.027,2.219,2.377,2.5095,2.6225,2.991,3.1565,3.232,3.267
380,2014-08-05,0.323,0.6835,1.129,1.519,1.815,2.0465,2.2355,2.388,2.517,2.6285,2.991,3.1545,3.229,3.2635
381,2014-08-06,0.32,0.6737,1.1165,1.5042,1.8005,2.0335,2.221,2.3744,2.5055,2.6174,2.979,3.1395,3.212,3.2465
382,2014-08-07,0.3175,0.666,1.097,1.4758,1.7615,1.988,2.1726,2.3256,2.4546,2.5659,2.9272,3.089,3.1627,3.197
383,2014-08-08,0.3175,0.677,1.1196,1.5,1.789,2.0125,2.1925,2.3438,2.4705,2.5795,2.9365,3.0955,3.1685,3.202
384,2014-08-11,0.3177,0.6753,1.1126,1.488,1.777,2.0053,2.1911,2.3464,2.4755,2.5871,2.9475,3.1079,3.1814,3.216
385,2014-08-12,0.313,0.6645,1.1,1.481,1.775,2.009,2.199,2.3565,2.49,2.6034,2.969,3.1325,3.207,3.243
386,2014-08-13,0.3065,0.642,1.066,1.4425,1.7337,1.968,2.159,2.317,2.4525,2.5675,2.933,3.0955,3.171,3.2078
387,2014-08-14,0.3015,0.6435,1.0715,1.449,1.736,1.9645,2.15,2.305,2.4345,2.546,2.9005,3.0565,3.1295,3.1635
388,2014-08-15,0.2985,0.6315,1.053,1.4197,1.704,1.9245,2.1045,2.255,2.3825,2.4915,2.8415,2.9995,3.0705,3.106
